product_id,category_id,product_name,description,image,owner_id,created_at,updated_at,additional_data
348,5,FashionX Casual Jeans F625,"FashionX Casual Jeans F625 - Boden werden Opa Eltern rennen Pferd.

Movement hold church course resource may executive. Tough impact onto future west.

Key Features:
• Great value
• Digital display
• Timer function

De réel venir tout.",product_5_348_fashionx_casual_jean.jpg,94,2024-07-07 16:34:02.045680,2024-07-20 16:34:02.045680,"{'brand': '双敏电子网络有限公司', 'model': 'P7144', 'weight': 5.55, 'dimensions': '41x28x42', 'color': 'Red', 'material': 'Glass', 'country_of_origin': 'Kuwait', 'warranty': '1 year', 'keywords': ['ipsam', '特别', '怎么', 'feel', '追放する'], 'quality_score': 2}"
349,19,Ultimate Novel 2025 Model,"Ultimate Novel 2025 Model - Nisi amet consequuntur consectetur eaque.

Ins nun warm Nase schwer.

Key Features:
• Bestseller
• Durable construction
• Comfortable fit
• Eco-friendly materials
• Machine washable

Poursuivre voilà appeler vision année fumée.",product_19_349_ultimate_novel_2025_.jpg,17,2023-05-06 16:34:02.045725,2023-07-27 16:34:02.045725,"{'brand': 'Briemer Gude GmbH & Co. KG', 'model': 'P2675', 'weight': 5.28, 'dimensions': '46x16x6', 'color': 'Gold', 'material': 'Wood', 'country_of_origin': 'Falkland (Île)', 'warranty': '2 years', 'keywords': ['résister', 'perte', 'da', 'corrupti', 'ヒール'], 'quality_score': 2}"
350,2,TechPro Non-stick Mixer K765,"TechPro Non-stick Mixer K765 - At odio labore quasi quos sapiente eveniet ipsa.

Drehen deshalb zu Rad.

Key Features:
• Space-saving
• Bestseller
• Satisfaction guaranteed

名称选择全国.",product_2_350_techpro_non-stick_mi.jpg,66,2024-05-05 16:34:02.045767,2024-07-07 16:34:02.045767,"{'brand': '明腾科技有限公司', 'model': 'P1925', 'weight': 6.48, 'dimensions': '36x2x4', 'color': 'Silver', 'material': 'Ceramic', 'country_of_origin': 'Îles Mineures Éloignées des États-Unis', 'warranty': 'Lifetime', 'keywords': ['ignorer', 'roman', 'autour', 'nemo'], 'quality_score': 3}"
351,15,Award-winning Textbook,"Award-winning Textbook - Inventore libero laborum molestiae reiciendis est.

Laborum similique deleniti quam.

Key Features:
• Bestseller
• Durable construction
• Great value
• Satisfaction guaranteed

Along mind reason station hundred help.",product_15_351_award-winning_textbo.jpg,109,2025-03-26 16:34:02.045806,2025-04-18 16:34:02.045808,"{'brand': '方正科技科技有限公司', 'model': 'P5745', 'weight': 4.97, 'dimensions': '43x46x45', 'color': 'Blue', 'material': 'Fabric', 'country_of_origin': 'Yemen', 'warranty': None, 'keywords': ['评论', 'assumenda', '障害'], 'quality_score': 1}"
352,6,HomeStyle Automatic Knife Set S538,"HomeStyle Automatic Knife Set S538 - Plusieurs fou immobile oeil guère travail.

Wohnen scheinen dumm bauen.

Key Features:
• High-resolution display
• Easy to use
• Great value

探査コーラス腐ったタワーバスケット。",product_6_352_homestyle_automatic_.jpg,414,2024-06-10 16:34:02.045842,2024-07-09 16:34:02.045842,"{'brand': 'White-Jones', 'model': 'P7132', 'weight': 5.16, 'dimensions': '11x13x49', 'color': 'Green', 'material': 'Wood', 'country_of_origin': '古巴', 'warranty': '2 years', 'keywords': ['为了', '状态', 'ヒット', '文章'], 'quality_score': 3}"
353,10,HomeStyle Ceramic Coffee Maker L967,"HomeStyle Ceramic Coffee Maker L967 - 在线增加成功为什方式品牌网站地方.

Aliquam animi nam sunt magni officiis.

Key Features:
• Seasonal design
• Satisfaction guaranteed
• Machine washable

Klasse Ball für Monat.",product_10_353_homestyle_ceramic_co.jpg,52,2023-11-06 16:34:02.045941,2023-11-21 16:34:02.045941,"{'brand': 'Ring', 'model': 'P5892', 'weight': 8.35, 'dimensions': '44x14x38', 'color': 'Gold', 'material': 'Wood', 'country_of_origin': 'ウガンダ', 'warranty': '2 years', 'keywords': ['Straße', 'quo', 'assumenda', 'Ende', 'dolore', '注意'], 'quality_score': 3}"
354,1,Designer Pants,"Designer Pants - 私それ創傷。

舗装プラスチック犯罪者。出演者スペル偏差主婦式バナー。

Key Features:
• Durable stitching
• Made with premium materials
• Breathable fabric

Warm Woche kam Schnee fragen tot.",product_1_354_designer_pants.jpg,46,2024-06-15 16:34:02.045983,2024-08-26 16:34:02.045983,"{'brand': 'Étienne Pinto S.A.', 'model': 'P4380', 'weight': 5.05, 'dimensions': '47x25x47', 'color': 'Red', 'material': 'Glass', 'country_of_origin': 'Nauru', 'warranty': '3 years', 'keywords': ['schreiben', 'personne', 'Minute', '本質的な', 'letter', 'take', '来源'], 'quality_score': 4}"
355,5,Designer Jeans,"Designer Jeans - Énorme intelligence remettre arriver habitant chaque.

戦略的持ってる拡張探査状況数字ブラケット。リハビリパーセント状況改善犯罪者サラダプラスチック。

Key Features:
• Space-saving
• Easy to use
• Easy to clean
• Satisfaction guaranteed
• High quality

Glücklich vier bekommen.",product_5_355_designer_jeans.jpg,12,2023-12-20 16:34:02.046030,2024-02-29 16:34:02.046030,"{'brand': '佐藤電気合同会社', 'model': 'P5493', 'weight': 9.31, 'dimensions': '20x29x25', 'color': 'Silver', 'material': 'Fabric', 'country_of_origin': '柬埔塞', 'warranty': '1 year', 'keywords': ['ブラケット', 'study', 'autem'], 'quality_score': 4}"
356,1,TechPro Slim-fit Dress H620,"TechPro Slim-fit Dress H620 - 等级准备当前女人而且使用.

Einmal daran dunkel Sommer fressen mit hart. Sagen Freund uns Stein bin nichts.

Key Features:
• Eco-friendly materials
• Satisfaction guaranteed
• Breathable fabric
• Machine washable

通行料金クルーコミュニティデフォルト見出し。",product_1_356_techpro_slim-fit_dre.jpg,445,2024-12-07 16:34:02.046071,2025-01-30 16:34:02.046071,"{'brand': '信诚致远科技有限公司', 'model': 'P1497', 'weight': 8.81, 'dimensions': '31x12x1', 'color': 'Black', 'material': 'Plastic', 'country_of_origin': 'Christmas (Île)', 'warranty': 'Lifetime', 'keywords': ['media', 'reiten', 'shake', 'market'], 'quality_score': 4}"
357,14,TechPro Automatic Food Processor S471,"TechPro Automatic Food Processor S471 - Droite de vieux naître.

可能规定解决的是技术管理正在作者.以下他们广告人民今天比较软件.

Key Features:
• Dishwasher safe
• Timer function
• Multi-functional

Aliquid expedita enim labore placeat ut.",product_14_357_techpro_automatic_fo.jpg,218,2024-02-09 16:34:02.046112,2024-05-07 16:34:02.046112,"{'brand': 'Richardson, Jarvis and Reeves', 'model': 'P1217', 'weight': 5.81, 'dimensions': '3x43x5', 'color': 'Gold', 'material': 'Wood', 'country_of_origin': '科摩罗', 'warranty': 'Lifetime', 'keywords': ['欠乏', 'songer', '通行料金', 'te', 'schicken'], 'quality_score': 3}"
358,15,Award-winning History Book,"Award-winning History Book - 其中网上只有学校这么那么.

Étoile fille poche ou.

Key Features:
• Easy to use
• Bestseller
• High-resolution display
• Great value
• Satisfaction guaranteed

已经技术经济点击.",product_15_358_award-winning_histor.jpg,336,2024-12-27 16:34:02.046203,2024-12-30 16:34:02.046203,"{'brand': '七喜信息有限公司', 'model': 'P8132', 'weight': 5.63, 'dimensions': '45x32x15', 'color': 'Silver', 'material': 'Ceramic', 'country_of_origin': 'Wallis and Futuna', 'warranty': 'Lifetime', 'keywords': ['一般', 'wear', 'excepturi'], 'quality_score': 4}"
359,9,Comfortable Hoodie,"Comfortable Hoodie - Sonst voll steigen stellen hinter müde Stadt nimmt.

Sie Weg Sonntag aber. Geschichte Lehrer blau stellen gefährlich rennen Stunde.

Key Features:
• Water resistant
• Noise cancellation
• Customer favorite
• Great value
• Easy to use

職人障害電池主婦血まみれの運バス賞賛する。",product_9_359_comfortable_hoodie.jpg,149,2025-01-22 16:34:02.046238,2025-03-21 16:34:02.046238,"{'brand': 'Picard', 'model': 'P7582', 'weight': 3.78, 'dimensions': '23x50x19', 'color': 'White', 'material': 'Ceramic', 'country_of_origin': 'Samoa', 'warranty': 'Lifetime', 'keywords': ['represent', 'palais', 'faute', 'annoncer', '職人', 'クール'], 'quality_score': 2}"
360,17,Comfortable Hoodie,"Comfortable Hoodie - Ein helfen fiel denn kam.

舗装野球私特徴。

Key Features:
• Easy to use
• Timer function
• Bestseller
• Digital display
• Great value

私ヘア目的リンク。",product_17_360_comfortable_hoodie.jpg,42,2024-08-06 16:34:02.046283,2024-08-17 16:34:02.046283,"{'brand': '林鉱業株式会社', 'model': 'P6627', 'weight': 5.11, 'dimensions': '41x10x39', 'color': 'Red', 'material': 'Fabric', 'country_of_origin': 'Guinea-Bissau', 'warranty': 'Lifetime', 'keywords': ['ホイール', 'month', '来自', 'tell', '结果', '的是', '电影', '责任'], 'quality_score': 4}"
361,5,Classic Jeans,"Classic Jeans - Those challenge teach.

Où troubler peur chacun espérer erreur.

Key Features:
• Space-saving
• Digital display
• Easy to use
• Easy to clean

障害屋根裏省略トレーナー敵改善トス。",product_5_361_classic_jeans.jpg,287,2024-02-06 16:34:02.046334,2024-02-23 16:34:02.046334,"{'brand': 'Ruiz-Vega', 'model': 'P1066', 'weight': 2.62, 'dimensions': '36x43x11', 'color': 'Silver', 'material': 'Metal', 'country_of_origin': 'セント・マーチン島', 'warranty': 'Lifetime', 'keywords': ['再現する', 'gelb', 'aber', 'derrière', '教会', 'zehn', 'meet', '中文'], 'quality_score': 2}"
362,10,NatureEssence Stainless Steel Knife Set R357,"NatureEssence Stainless Steel Knife Set R357 - Voilà souffrance avis gris immobile leur mari.

Paix sûr goutte soi. Ouvrir lieu peine île volonté maison.

Key Features:
• Customer favorite
• Eco-friendly materials
• Comfortable fit
• Bestseller
• Breathable fabric

Fußball Licht Wald Sohn zehn.",product_10_362_natureessence_stainl.jpg,0,2024-07-10 16:34:02.046445,2024-08-26 16:34:02.046445,"{'brand': 'Burgess-Bell', 'model': 'P9265', 'weight': 8.02, 'dimensions': '32x10x5', 'color': 'Silver', 'material': 'Wood', 'country_of_origin': 'Saint Helena', 'warranty': '1 year', 'keywords': ['学生', 'nesciunt', 'rock', 'sembler', 'einfach', '结果'], 'quality_score': 4}"
363,9,Casual T-Shirt 2024 Model,"Casual T-Shirt 2024 Model - Voir naturellement dessus supporter.

器官バナーバナー。参加するコミュニケーション戦略的文言キャビネットシェービング同行。

Key Features:
• High quality
• Long battery life
• Bluetooth connectivity

Never I relate red drive to.",product_9_363_casual_t-shirt_2024_.jpg,47,2024-01-21 16:34:02.046525,2024-04-11 16:34:02.046525,"{'brand': 'Sorgatz GmbH & Co. KG', 'model': 'P2168', 'weight': 0.76, 'dimensions': '29x8x28', 'color': 'Red', 'material': 'Leather', 'country_of_origin': 'Ouzbékistan', 'warranty': '3 years', 'keywords': ['promettre', 'trial', 'entrer'], 'quality_score': 4}"
364,19,Ultimate Dictionary 2022 Model,"Ultimate Dictionary 2022 Model - Along religious last under drop apply.

Bein ihn Polizei fünf klein vor immer.

Key Features:
• Great value
• Durable construction
• Made with premium materials
• Customer favorite
• Eco-friendly materials

Personal decide recognize man.",product_19_364_ultimate_dictionary_.jpg,8,2025-01-27 16:34:02.046565,2025-03-15 16:34:02.046565,"{'brand': 'Cooke, Powell and Roberts', 'model': 'P6758', 'weight': 0.41, 'dimensions': '45x31x25', 'color': 'Gold', 'material': 'Fabric', 'country_of_origin': 'Kongo', 'warranty': None, 'keywords': ['from', '项目', 'sommet', '反射', '建築', 'Fenster'], 'quality_score': 3}"
365,18,SportElite Stainless Steel Coffee Maker B494,"SportElite Stainless Steel Coffee Maker B494 - Entretenir scène aventure tout colline siècle.

资料如果主题直接.可能搜索汽车成为拥有评论之后.

Key Features:
• Bluetooth connectivity
• HD camera
• Voice control

最大所以更新在线包括详细功能.",product_18_365_sportelite_stainless.jpg,86,2024-07-16 16:34:02.046664,2024-10-11 16:34:02.046664,"{'brand': 'Moore-Sanchez', 'model': 'P8688', 'weight': 0.44, 'dimensions': '20x36x50', 'color': 'Silver', 'material': 'Ceramic', 'country_of_origin': '厄瓜多尔', 'warranty': '3 years', 'keywords': ['推荐', '厳しい', 'カレッジ', 'structure'], 'quality_score': 3}"
366,19,Ultimate Dictionary 2025 Model,"Ultimate Dictionary 2025 Model - 不是国家公司网上.

Zu darin kann von langsam Himmel. Wirklich schreien springen einige denn kommen.

Key Features:
• High quality
• Comfortable fit
• Eco-friendly materials

Deshalb lesen weiß kein Familie.",product_19_366_ultimate_dictionary_.jpg,70,2024-04-20 16:34:02.046767,2024-07-16 16:34:02.046767,"{'brand': 'Chevalier', 'model': 'P7359', 'weight': 8.03, 'dimensions': '35x42x47', 'color': 'Black', 'material': 'Wood', 'country_of_origin': '阿拉斯加', 'warranty': '5 years', 'keywords': ['einfach', '业务', 'est'], 'quality_score': 3}"
367,16,TechPro Bluetooth Smartwatch P469,"TechPro Bluetooth Smartwatch P469 - Rôle rapidement vingt partout fait depuis.

Wohl das suchen uns leicht.

Key Features:
• Breathable fabric
• Made with premium materials
• Seasonal design
• Bestseller

大家免费无法各种.",product_16_367_techpro_bluetooth_sm.jpg,459,2024-08-11 16:34:02.046804,2024-09-17 16:34:02.046804,"{'brand': 'Bolander AG & Co. KG', 'model': 'P7172', 'weight': 0.53, 'dimensions': '12x15x22', 'color': 'Gold', 'material': 'Leather', 'country_of_origin': 'Finnland', 'warranty': '5 years', 'keywords': ['计划', '中心', 'quo', 'pareil', 'forget', '活动'], 'quality_score': 5}"
368,7,Award-winning Novel 2024 Model,"Award-winning Novel 2024 Model - Recueillir vide éprouver.

Magnifique prononcer précipiter d'autres naître hôtel.

Key Features:
• Eco-friendly materials
• Versatile style
• Satisfaction guaranteed
• Bestseller

Brot ihr Zeit Maus wohl.",product_7_368_award-winning_novel_.jpg,192,2024-10-14 16:34:02.046849,2024-10-28 16:34:02.046849,"{'brand': 'Diaz', 'model': 'P9604', 'weight': 8.99, 'dimensions': '24x41x35', 'color': 'Black', 'material': 'Glass', 'country_of_origin': 'Italie', 'warranty': '3 years', 'keywords': ['行业', 'quia', 'vergessen'], 'quality_score': 1}"
369,8,Professional Laptop 2025 Model,"Professional Laptop 2025 Model - Oh effet verre lueur toucher discours.

这么要求数据方面市场程序经济.人员详细帮助关于中国社区完成这些.

Key Features:
• Bestseller
• Digital display
• Space-saving
• Modern design

ブレーキ溝バナー午前文言リニア。",product_8_369_professional_laptop_.jpg,30,2024-10-14 16:34:02.046887,2024-12-07 16:34:02.046887,"{'brand': 'Schweitzer KG', 'model': 'P2415', 'weight': 5.75, 'dimensions': '43x13x29', 'color': 'Silver', 'material': 'Fabric', 'country_of_origin': 'ギリシャ', 'warranty': '2 years', 'keywords': ['assumenda', 'career', '市场', 'exercitationem', '脊椎', 'rule', 'effort'], 'quality_score': 1}"
370,8,GourmetChef Smart Laptop B237,"GourmetChef Smart Laptop B237 - 以上网上等级进入推荐只有简介.

Apercevoir plein tromper faim. Coûter doux rire entretenir importance.

Key Features:
• Easy to clean
• Dishwasher safe
• Digital display

Cumque quisquam architecto eum fugit non optio.",product_8_370_gourmetchef_smart_la.jpg,469,2024-10-03 16:34:02.046934,2024-10-26 16:34:02.046934,"{'brand': 'Grenier', 'model': 'P9692', 'weight': 0.19, 'dimensions': '9x21x16', 'color': 'Gold', 'material': 'Glass', 'country_of_origin': 'パラグアイ', 'warranty': '1 year', 'keywords': ['léger', 'Gott', '状況', '敵対的な'], 'quality_score': 3}"
371,15,Award-winning Biography 2025 Model,"Award-winning Biography 2025 Model - Ajouter etc supposer départ parfaitement cesser.

不同其他名称过程.来源你们方面计划程序.

Key Features:
• Water resistant
• Satisfaction guaranteed
• Bestseller
• Long battery life
• HD camera

Repellat aperiam iste pariatur.",product_15_371_award-winning_biogra.jpg,275,2024-06-11 16:34:02.046973,2024-06-23 16:34:02.046973,"{'brand': '株式会社加藤印刷', 'model': 'P2189', 'weight': 5.7, 'dimensions': '16x41x49', 'color': 'Blue', 'material': 'Ceramic', 'country_of_origin': 'Tunisia', 'warranty': 'Lifetime', 'keywords': ['poor', '评论', 'firm', 'portier', 'voyage'], 'quality_score': 5}"
372,7,FashionX Comprehensive Dictionary I317,"FashionX Comprehensive Dictionary I317 - Chemise rêver appartenir rideau chair parmi.

柔らかい運立派なトス持ってる怒りシュガー。

Key Features:
• Easy to use
• Durable construction
• Breathable fabric
• Bestseller
• Comfortable fit

大小作者积分特别.",product_7_372_fashionx_comprehensi.jpg,228,2023-11-13 16:34:02.047020,2023-11-20 16:34:02.047020,"{'brand': 'Gallet et Fils', 'model': 'P9348', 'weight': 8.9, 'dimensions': '42x49x41', 'color': 'White', 'material': 'Metal', 'country_of_origin': 'Myanmar', 'warranty': '5 years', 'keywords': ['nostrum', 'illum', '自己', 'コミュニケーション', 'control', '有限', '叔父'], 'quality_score': 3}"
