inventory_id,seller_id,product_id,quantity,unit_price,created_at,updated_at,additional_data
238,247,469,13,131.88,2024-11-16 16:34:02.097837,2025-05-18 16:34:02.097837,"{'stock_pattern': 'normal', 'price_history': [{'date': '2024-12-19', 'price': 155.24}, {'date': '2025-01-25', 'price': 150.14}, {'date': '2025-02-21', 'price': 131.88}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
239,41,773,7,91.76,2025-01-17 16:34:02.097857,2025-05-31 16:34:02.097857,"{'stock_pattern': 'limited', 'price_history': [{'date': '2025-03-25', 'price': 91.76}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
240,192,369,9,45.05,2025-01-14 16:34:02.097868,2025-05-30 16:34:02.097868,"{'stock_pattern': 'limited', 'price_history': [{'date': '2025-03-09', 'price': 45.05}], 'restock_date': None, 'discount_percent': 3, 'minimum_order_quantity': 1}"
241,0,849,22,799.99,2025-03-10 16:34:02.097885,2025-03-10 16:34:02.097885,"{'stock_pattern': 'normal', 'price_history': [], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
242,62,499,43,78.44,2024-01-18 16:34:02.097895,2024-10-21 16:34:02.097895,"{'stock_pattern': 'normal', 'price_history': [{'date': '2024-03-28', 'price': 82.29}, {'date': '2024-06-25', 'price': 75.08}, {'date': '2024-07-14', 'price': 78.79}, {'date': '2024-08-02', 'price': 85.51}, {'date': '2024-10-21', 'price': 78.44}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
243,476,711,0,20.94,2023-12-25 16:34:02.097918,2024-06-13 16:34:02.097918,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2024-01-31', 'price': 21.04}, {'date': '2024-03-30', 'price': 17.46}, {'date': '2024-06-13', 'price': 20.94}], 'restock_date': '2025-05-10', 'discount_percent': 0, 'minimum_order_quantity': 1}"
244,109,324,0,333.33,2024-03-15 16:34:02.097934,2025-02-02 16:34:02.097934,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2024-05-04', 'price': 363.3}, {'date': '2024-07-23', 'price': 319.73}, {'date': '2024-08-20', 'price': 327.2}, {'date': '2024-11-18', 'price': 306.17}, {'date': '2025-02-02', 'price': 333.33}], 'restock_date': '2025-04-19', 'discount_percent': 0, 'minimum_order_quantity': 1}"
245,49,314,83,1028.32,2023-12-28 16:34:02.097953,2024-03-02 16:34:02.097953,"{'stock_pattern': 'overstocked', 'price_history': [{'date': '2024-03-02', 'price': 1028.32}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
246,99,679,138,2547.1,2025-03-09 16:34:02.097968,2025-06-10 16:34:02.097968,"{'stock_pattern': 'overstocked', 'price_history': [{'date': '2025-03-28', 'price': 2547.1}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
247,10,750,0,139.21,2023-10-09 16:34:02.097983,2023-12-30 16:34:02.097983,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2023-11-11', 'price': 134.83}, {'date': '2023-12-30', 'price': 139.21}], 'restock_date': '2025-05-12', 'discount_percent': 0, 'minimum_order_quantity': 1}"
248,87,725,8,2029.99,2025-02-22 16:34:02.098002,2025-02-22 16:34:02.098002,"{'stock_pattern': 'limited', 'price_history': [], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
249,53,409,0,31.65,2024-10-31 16:34:02.098010,2025-05-20 16:34:02.098010,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2025-01-09', 'price': 36.6}, {'date': '2025-02-26', 'price': 31.65}], 'restock_date': '2025-04-30', 'discount_percent': 0, 'minimum_order_quantity': 1}"
250,287,236,0,1123.46,2023-04-29 16:34:02.098023,2023-06-06 16:34:02.098023,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2023-06-06', 'price': 1123.46}], 'restock_date': '2025-05-07', 'discount_percent': 1, 'minimum_order_quantity': 1}"
251,58,734,0,50.99,2025-01-24 16:34:02.098040,2025-01-24 16:34:02.098040,"{'stock_pattern': 'out_of_stock', 'price_history': [], 'restock_date': '2025-05-06', 'discount_percent': 0, 'minimum_order_quantity': 1}"
252,459,212,58,31.16,2024-06-19 16:34:02.098050,2024-07-28 16:34:02.098050,"{'stock_pattern': 'overstocked', 'price_history': [{'date': '2024-07-28', 'price': 31.16}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
253,444,641,9,53.88,2024-12-25 16:34:02.098064,2025-02-24 16:34:02.098064,"{'stock_pattern': 'limited', 'price_history': [{'date': '2025-02-24', 'price': 53.88}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
254,3,275,0,17.48,2023-09-30 16:34:02.098073,2024-07-13 16:34:02.098073,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2023-12-01', 'price': 15.28}, {'date': '2023-12-30', 'price': 15.87}, {'date': '2024-03-07', 'price': 17.23}, {'date': '2024-05-10', 'price': 18.44}, {'date': '2024-07-13', 'price': 17.48}], 'restock_date': '2025-05-16', 'discount_percent': 0, 'minimum_order_quantity': 1}"
255,496,147,33,70.88,2024-08-04 16:34:02.098092,2024-10-29 16:34:02.098092,"{'stock_pattern': 'normal', 'price_history': [{'date': '2024-09-08', 'price': 66.13}, {'date': '2024-09-26', 'price': 63.59}, {'date': '2024-10-29', 'price': 70.88}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
256,394,438,102,124.74,2023-06-08 16:34:02.098110,2024-02-10 16:34:02.098110,"{'stock_pattern': 'overstocked', 'price_history': [{'date': '2023-06-27', 'price': 72.83}, {'date': '2023-09-08', 'price': 80.61}, {'date': '2023-11-21', 'price': 101.31}, {'date': '2024-02-10', 'price': 124.74}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 2}"
257,5,243,2,667.71,2023-08-02 16:34:02.098126,2024-03-22 16:34:02.098126,"{'stock_pattern': 'limited', 'price_history': [{'date': '2023-10-09', 'price': 525.6}, {'date': '2023-12-09', 'price': 625.3}, {'date': '2023-12-27', 'price': 540.19}, {'date': '2024-01-12', 'price': 539.14}, {'date': '2024-03-22', 'price': 667.71}], 'restock_date': '2025-05-12', 'discount_percent': 0, 'minimum_order_quantity': 1}"
258,470,785,35,67.32,2024-05-19 16:34:02.098152,2024-12-14 16:34:02.098152,"{'stock_pattern': 'normal', 'price_history': [{'date': '2024-07-26', 'price': 48.66}, {'date': '2024-09-17', 'price': 59.09}, {'date': '2024-12-14', 'price': 67.32}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
259,354,366,10,22.77,2024-05-06 16:34:02.098167,2024-07-20 16:34:02.098167,"{'stock_pattern': 'normal', 'price_history': [{'date': '2024-07-20', 'price': 22.77}], 'restock_date': None, 'discount_percent': 10, 'minimum_order_quantity': 1}"
260,115,247,0,9.97,2024-01-20 16:34:02.098176,2024-03-07 16:34:02.098176,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2024-03-07', 'price': 9.97}], 'restock_date': '2025-05-18', 'discount_percent': 0, 'minimum_order_quantity': 3}"
261,336,356,123,26.8,2023-05-11 16:34:02.098188,2024-01-27 16:34:02.098188,"{'stock_pattern': 'overstocked', 'price_history': [{'date': '2023-07-12', 'price': 50.35}, {'date': '2023-09-25', 'price': 41.75}, {'date': '2023-12-11', 'price': 37.93}, {'date': '2024-01-01', 'price': 33.18}, {'date': '2024-01-27', 'price': 26.8}], 'restock_date': None, 'discount_percent': 25, 'minimum_order_quantity': 1}"
262,52,389,0,274.94,2024-09-29 16:34:02.098207,2025-02-14 16:34:02.098207,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2024-12-02', 'price': 304.66}, {'date': '2025-02-14', 'price': 274.94}], 'restock_date': '2025-05-11', 'discount_percent': 0, 'minimum_order_quantity': 1}"
263,52,291,0,20.99,2025-01-12 16:34:02.098220,2025-05-03 16:34:02.098220,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2025-03-18', 'price': 19.25}, {'date': '2025-04-14', 'price': 20.99}], 'restock_date': '2025-05-08', 'discount_percent': 17, 'minimum_order_quantity': 1}"
264,109,737,38,1169.97,2023-12-17 16:34:02.098240,2024-09-11 16:34:02.098240,"{'stock_pattern': 'normal', 'price_history': [{'date': '2024-03-14', 'price': 946.87}, {'date': '2024-04-23', 'price': 1072.08}, {'date': '2024-07-12', 'price': 1049.25}, {'date': '2024-09-11', 'price': 1169.97}], 'restock_date': None, 'discount_percent': 15, 'minimum_order_quantity': 1}"
265,14,805,48,10.5,2024-01-20 16:34:02.098264,2024-06-15 16:34:02.098264,"{'stock_pattern': 'normal', 'price_history': [{'date': '2024-03-21', 'price': 12.3}, {'date': '2024-06-15', 'price': 10.5}], 'restock_date': None, 'discount_percent': 24, 'minimum_order_quantity': 1}"
266,63,732,157,1638.22,2024-05-16 16:34:02.098282,2024-09-15 16:34:02.098282,"{'stock_pattern': 'overstocked', 'price_history': [{'date': '2024-08-02', 'price': 1531.36}, {'date': '2024-09-15', 'price': 1638.22}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
267,83,133,31,33.44,2024-12-20 16:34:02.098293,2025-06-01 16:34:02.098293,"{'stock_pattern': 'normal', 'price_history': [{'date': '2025-01-28', 'price': 28.58}, {'date': '2025-03-22', 'price': 33.44}], 'restock_date': None, 'discount_percent': 16, 'minimum_order_quantity': 1}"
268,311,514,8,20.99,2024-03-21 16:34:02.098308,2024-03-21 16:34:02.098308,"{'stock_pattern': 'limited', 'price_history': [], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
269,81,633,9,49.99,2025-02-01 16:34:02.098320,2025-02-01 16:34:02.098320,"{'stock_pattern': 'limited', 'price_history': [], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
270,99,287,0,124.72,2024-03-18 16:34:02.098327,2024-08-04 16:34:02.098327,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2024-06-08', 'price': 140.39}, {'date': '2024-08-04', 'price': 124.72}], 'restock_date': '2025-04-22', 'discount_percent': 3, 'minimum_order_quantity': 1}"
271,99,32,9,159.99,2023-09-07 16:34:02.098338,2023-09-07 16:34:02.098338,"{'stock_pattern': 'limited', 'price_history': [], 'restock_date': None, 'discount_percent': 27, 'minimum_order_quantity': 1}"
272,414,297,0,14.99,2023-07-27 16:34:02.098345,2023-07-27 16:34:02.098345,"{'stock_pattern': 'out_of_stock', 'price_history': [], 'restock_date': '2025-04-25', 'discount_percent': 0, 'minimum_order_quantity': 1}"
273,70,470,0,65.32,2023-05-17 16:34:02.098356,2024-01-04 16:34:02.098356,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2023-06-11', 'price': 66.85}, {'date': '2023-07-19', 'price': 59.41}, {'date': '2023-09-15', 'price': 48.84}, {'date': '2023-10-30', 'price': 56.83}, {'date': '2024-01-04', 'price': 65.32}], 'restock_date': '2025-04-30', 'discount_percent': 0, 'minimum_order_quantity': 1}"
274,253,728,50,329.96,2025-02-04 16:34:02.098381,2025-04-18 16:34:02.098381,"{'stock_pattern': 'normal', 'price_history': [{'date': '2025-03-06', 'price': 363.62}, {'date': '2025-04-18', 'price': 329.96}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
275,158,731,0,1579.99,2025-03-19 16:34:02.098399,2025-03-19 16:34:02.098399,"{'stock_pattern': 'out_of_stock', 'price_history': [], 'restock_date': '2025-04-24', 'discount_percent': 0, 'minimum_order_quantity': 1}"
276,241,197,16,13.87,2024-03-01 16:34:02.098407,2024-08-12 16:34:02.098407,"{'stock_pattern': 'normal', 'price_history': [{'date': '2024-03-23', 'price': 11.9}, {'date': '2024-04-18', 'price': 13.08}, {'date': '2024-07-14', 'price': 15.5}, {'date': '2024-08-12', 'price': 13.87}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
277,95,37,136,277.1,2023-10-23 16:34:02.098420,2024-03-18 16:34:02.098420,"{'stock_pattern': 'overstocked', 'price_history': [{'date': '2024-01-09', 'price': 234.74}, {'date': '2024-01-24', 'price': 250.73}, {'date': '2024-03-18', 'price': 277.1}], 'restock_date': None, 'discount_percent': 27, 'minimum_order_quantity': 1}"
278,41,769,54,49.66,2024-12-06 16:34:02.098440,2025-05-14 16:34:02.098440,"{'stock_pattern': 'overstocked', 'price_history': [{'date': '2025-02-13', 'price': 49.66}], 'restock_date': None, 'discount_percent': 26, 'minimum_order_quantity': 1}"
279,49,286,91,78.07,2024-03-27 16:34:02.098450,2024-08-19 16:34:02.098450,"{'stock_pattern': 'overstocked', 'price_history': [{'date': '2024-04-30', 'price': 72.95}, {'date': '2024-06-16', 'price': 78.09}, {'date': '2024-08-19', 'price': 78.07}], 'restock_date': None, 'discount_percent': 29, 'minimum_order_quantity': 1}"
280,46,926,0,1271.0,2025-02-14 16:34:02.098471,2025-06-02 16:34:02.098471,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2025-03-30', 'price': 1271.0}], 'restock_date': '2025-05-07', 'discount_percent': 0, 'minimum_order_quantity': 1}"
281,18,439,175,96.04,2024-11-19 16:34:02.098485,2025-04-22 16:34:02.098485,"{'stock_pattern': 'overstocked', 'price_history': [{'date': '2025-01-28', 'price': 79.1}, {'date': '2025-02-20', 'price': 84.72}, {'date': '2025-03-22', 'price': 96.04}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
282,58,895,4,94.08,2023-07-31 16:34:02.098508,2024-05-12 16:34:02.098508,"{'stock_pattern': 'limited', 'price_history': [{'date': '2023-10-19', 'price': 88.83}, {'date': '2024-01-16', 'price': 103.07}, {'date': '2024-02-17', 'price': 85.53}, {'date': '2024-03-22', 'price': 77.88}, {'date': '2024-05-12', 'price': 94.08}], 'restock_date': '2025-04-29', 'discount_percent': 0, 'minimum_order_quantity': 1}"
283,496,517,11,249.71,2024-01-30 16:34:02.098530,2024-06-27 16:34:02.098530,"{'stock_pattern': 'normal', 'price_history': [{'date': '2024-02-20', 'price': 308.01}, {'date': '2024-04-20', 'price': 251.16}, {'date': '2024-05-25', 'price': 212.11}, {'date': '2024-06-27', 'price': 249.71}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
284,1,531,35,109.99,2023-08-27 16:34:02.098549,2023-08-27 16:34:02.098549,"{'stock_pattern': 'normal', 'price_history': [], 'restock_date': None, 'discount_percent': 23, 'minimum_order_quantity': 1}"
285,149,859,44,73.99,2023-10-25 16:34:02.098565,2023-10-25 16:34:02.098565,"{'stock_pattern': 'normal', 'price_history': [], 'restock_date': None, 'discount_percent': 25, 'minimum_order_quantity': 1}"
286,60,279,0,55.65,2023-08-18 16:34:02.098572,2023-09-21 16:34:02.098572,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2023-09-05', 'price': 50.81}, {'date': '2023-09-21', 'price': 55.65}], 'restock_date': '2025-05-14', 'discount_percent': 0, 'minimum_order_quantity': 1}"
287,253,35,0,19.09,2023-12-08 16:34:02.098582,2024-04-30 16:34:02.098582,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2024-02-04', 'price': 20.97}, {'date': '2024-04-30', 'price': 19.09}], 'restock_date': '2025-05-08', 'discount_percent': 0, 'minimum_order_quantity': 1}"
288,89,585,41,8.0,2024-06-12 16:34:02.098599,2024-06-12 16:34:02.098599,"{'stock_pattern': 'normal', 'price_history': [], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
289,462,16,141,219.6,2023-05-23 16:34:02.098603,2023-12-01 16:34:02.098603,"{'stock_pattern': 'overstocked', 'price_history': [{'date': '2023-08-01', 'price': 204.59}, {'date': '2023-09-09', 'price': 232.67}, {'date': '2023-12-01', 'price': 219.6}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
290,21,899,99,16.62,2024-05-31 16:34:02.098626,2024-10-28 16:34:02.098626,"{'stock_pattern': 'overstocked', 'price_history': [{'date': '2024-07-02', 'price': 16.98}, {'date': '2024-09-06', 'price': 14.63}, {'date': '2024-10-28', 'price': 16.62}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
291,354,928,18,3.84,2023-12-19 16:34:02.098648,2024-06-09 16:34:02.098648,"{'stock_pattern': 'normal', 'price_history': [{'date': '2024-01-13', 'price': 3.87}, {'date': '2024-03-17', 'price': 3.84}, {'date': '2024-06-09', 'price': 3.84}], 'restock_date': None, 'discount_percent': 6, 'minimum_order_quantity': 1}"
292,287,130,152,805.81,2023-06-12 16:34:02.098660,2024-03-17 16:34:02.098660,"{'stock_pattern': 'overstocked', 'price_history': [{'date': '2023-08-18', 'price': 979.05}, {'date': '2023-09-07', 'price': 844.4}, {'date': '2023-11-08', 'price': 835.31}, {'date': '2024-01-25', 'price': 979.82}, {'date': '2024-03-17', 'price': 805.81}], 'restock_date': None, 'discount_percent': 11, 'minimum_order_quantity': 1}"
293,252,974,4,56.63,2024-08-24 16:34:02.098688,2024-11-30 16:34:02.098688,"{'stock_pattern': 'limited', 'price_history': [{'date': '2024-09-27', 'price': 46.59}, {'date': '2024-11-30', 'price': 56.63}], 'restock_date': '2025-04-19', 'discount_percent': 0, 'minimum_order_quantity': 1}"
294,287,857,149,1200.88,2024-11-29 16:34:02.098709,2025-01-24 16:34:02.098709,"{'stock_pattern': 'overstocked', 'price_history': [{'date': '2024-12-21', 'price': 1493.39}, {'date': '2025-01-24', 'price': 1200.88}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
295,58,338,2,83.94,2024-06-14 16:34:02.098721,2024-10-03 16:34:02.098721,"{'stock_pattern': 'limited', 'price_history': [{'date': '2024-08-20', 'price': 88.91}, {'date': '2024-10-03', 'price': 83.94}], 'restock_date': '2025-04-23', 'discount_percent': 4, 'minimum_order_quantity': 1}"
296,31,6,19,229.41,2024-06-28 16:34:02.098731,2025-02-01 16:34:02.098731,"{'stock_pattern': 'normal', 'price_history': [{'date': '2024-08-10', 'price': 127.89}, {'date': '2024-09-29', 'price': 160.42}, {'date': '2024-10-23', 'price': 150.88}, {'date': '2024-11-10', 'price': 181.62}, {'date': '2025-02-01', 'price': 229.41}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
297,497,928,8,13.98,2023-09-09 16:34:02.098757,2023-11-01 16:34:02.098757,"{'stock_pattern': 'limited', 'price_history': [{'date': '2023-11-01', 'price': 13.98}], 'restock_date': None, 'discount_percent': 29, 'minimum_order_quantity': 1}"
298,291,150,2,278.42,2023-08-18 16:34:02.098765,2024-05-14 16:34:02.098765,"{'stock_pattern': 'limited', 'price_history': [{'date': '2023-11-07', 'price': 235.31}, {'date': '2023-12-05', 'price': 265.09}, {'date': '2023-12-25', 'price': 318.64}, {'date': '2024-03-21', 'price': 315.91}, {'date': '2024-05-14', 'price': 278.42}], 'restock_date': '2025-05-02', 'discount_percent': 0, 'minimum_order_quantity': 1}"
299,409,772,0,286.2,2024-03-14 16:34:02.098791,2024-11-22 16:34:02.098791,"{'stock_pattern': 'out_of_stock', 'price_history': [{'date': '2024-05-28', 'price': 215.41}, {'date': '2024-07-18', 'price': 255.94}, {'date': '2024-09-15', 'price': 315.68}, {'date': '2024-11-22', 'price': 286.2}], 'restock_date': '2025-05-11', 'discount_percent': 0, 'minimum_order_quantity': 1}"
300,300,147,8,85.67,2024-05-05 16:34:02.098807,2024-08-07 16:34:02.098807,"{'stock_pattern': 'limited', 'price_history': [{'date': '2024-06-12', 'price': 95.05}, {'date': '2024-08-07', 'price': 85.67}], 'restock_date': None, 'discount_percent': 28, 'minimum_order_quantity': 1}"
301,290,695,9,160.37,2024-07-27 16:34:02.098824,2025-05-03 16:34:02.098824,"{'stock_pattern': 'limited', 'price_history': [{'date': '2024-10-17', 'price': 178.66}, {'date': '2024-12-31', 'price': 157.12}, {'date': '2025-02-17', 'price': 160.37}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
302,11,545,9,80.4,2024-04-25 16:34:02.098841,2025-01-01 16:34:02.098841,"{'stock_pattern': 'limited', 'price_history': [{'date': '2024-07-13', 'price': 76.74}, {'date': '2024-08-13', 'price': 63.53}, {'date': '2024-10-27', 'price': 60.78}, {'date': '2024-11-20', 'price': 69.41}, {'date': '2025-01-01', 'price': 80.4}], 'restock_date': None, 'discount_percent': 0, 'minimum_order_quantity': 1}"
